raw_data_name,data_type,cleaned_name
"Taiwan, RGDP, Activity, Tertiary, Other services, % YoY",p,"Taiwan, RGDP, Activity, Tertiary, Other services, LCU, % YoY"
"Taiwan, RGDP, Activity, Tertiary, Other services, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Tertiary, Other services, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Tertiary, Other services, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, Other services, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, Other services, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Other services, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Other services, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Other services, LCU"
"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, % YoY",p,"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, LCU, % YoY"
"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Professional, scientific and technical services, LCU"
"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, % YoY",p,"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, LCU, % YoY"
"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Public administration, defence and social security, LCU"
"Taiwan, RGDP, Activity, Tertiary, Real estate, % YoY",p,"Taiwan, RGDP, Activity, Tertiary, Real estate, LCU, % YoY"
"Taiwan, RGDP, Activity, Tertiary, Real estate, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Tertiary, Real estate, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Tertiary, Real estate, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, Real estate, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, Real estate, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Real estate, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Real estate, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Real estate, LCU"
"Taiwan, RGDP, Activity, Tertiary, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Support services, % YoY",p,"Taiwan, RGDP, Activity, Tertiary, Support services, LCU, % YoY"
"Taiwan, RGDP, Activity, Tertiary, Support services, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Tertiary, Support services, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Tertiary, Support services, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, Support services, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, Support services, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Support services, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Support services, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Support services, LCU"
"Taiwan, RGDP, Activity, Tertiary, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, LCU"
"Taiwan, RGDP, Activity, Tertiary, Transport and storage, % YoY",p,"Taiwan, RGDP, Activity, Tertiary, Transport and storage, LCU, % YoY"
"Taiwan, RGDP, Activity, Tertiary, Transport and storage, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Tertiary, Transport and storage, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Tertiary, Transport and storage, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, Transport and storage, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, Transport and storage, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Transport and storage, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Transport and storage, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Transport and storage, LCU"
"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, % YoY",p,"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, LCU, % YoY"
"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, SA, % QoQ",p,"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, LCU, % QoQ, SA"
"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, SA, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, LCU, SA"
"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, TWD bn",b,"Taiwan, RGDP, Activity, Tertiary, Wholesale and retail, LCU"
"Taiwan, RGDP, Activity, Total excluding statistical disrepancy, % YoY",p,"Taiwan, RGDP, Activity, Total excluding statistical disrepancy, LCU, % YoY"
"Taiwan, RGDP, Activity, Total excluding statistical disrepancy, TWD bn",b,"Taiwan, RGDP, Activity, Total excluding statistical disrepancy, LCU"
"Taiwan, RGDP, Activity, Total excluding taxes and statistical discrepancy, % YoY",p,"Taiwan, RGDP, Activity, Total excluding taxes and statistical discrepancy, LCU, % YoY"
"Taiwan, RGDP, Activity, Total excluding taxes and statistical discrepancy, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Total excluding taxes and statistical discrepancy, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Total excluding taxes and statistical discrepancy, TWD bn",b,"Taiwan, RGDP, Activity, Total excluding taxes and statistical discrepancy, LCU"
"Taiwan, RGDP, Activity, Value-Added Tax, % YoY",p,"Taiwan, RGDP, Activity, Value-Added Tax, LCU, % YoY"
"Taiwan, RGDP, Activity, Value-Added Tax, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Activity, Value-Added Tax, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Activity, Value-Added Tax, TWD bn",b,"Taiwan, RGDP, Activity, Value-Added Tax, LCU"
"Taiwan, RGDP, ActivityContribution to YoY chg, ppts",p,"Taiwan, RGDP, ActivityContribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, % SAAR",p,"Taiwan, RGDP, Expenditure, % SAAR, LCU"
"Taiwan, RGDP, Expenditure, % YoY",p,"Taiwan, RGDP, Expenditure, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, % SAAR",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, % SAAR, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, Ccontribution to YoY chg, ppts",,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, Ccontribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Government Consumption, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, % SAAR",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, % SAAR, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Inventories, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.1",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.1, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.2",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, % YoY.2, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Construction, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to YoY chg, ppts.1",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Contribution to YoY chg, ppts.1, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Construction, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Contribution to YoY chg, ppts.1",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Contribution to YoY chg, ppts.1, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Intellectual Property Products, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Other Machinery and Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Government, Transport Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Intellectual Property Products, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Other Machinery and Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Construction, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Contribution to YoY chg, ppts.1",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Contribution to YoY chg, ppts.1, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Intellectual Property Products, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, LCU, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Other Machinery and Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Transport Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Transport Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Transport Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Private, Transport Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Construction, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Construction, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Construction, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Construction, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Contribution to YoY chg, ppts.1",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Contribution to YoY chg, ppts.1, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Intellectual Property Products, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Intellectual Property Products, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Intellectual Property Products, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Intellectual Property Products, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Other Machinery and Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Other Machinery and Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Other Machinery and Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Other Machinery and Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Transport Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Transport Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Transport Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public Enterprises, Transport Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Construction, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Construction, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Construction, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Construction, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to YoY chg, ppts",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to YoY chg, ppts, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to YoY chg, ppts.1",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Contribution to YoY chg, ppts.1, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Intellectual Property Products, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Intellectual Property Products, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Intellectual Property Products, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Intellectual Property Products, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Other Machinery and Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Transport Equipment, % YoY",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Transport Equipment, LCU, % YoY"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Transport Equipment, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, Public, Transport Equipment, LCU"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, SA, % QoQ",p,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, % QoQ, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, SA, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU, SA"
"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, TWD bn",b,"Taiwan, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Gross Fixed Capital Formation, LCU"
