raw_data_name,data_type,cleaned_name
"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation Contribution, %, 12M average",,"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation Contribution, %, 12M average"
"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation Contribution, YTD, %, 12M average",,"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation Contribution, YTD, %, 12M average"
"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation Contribution, YTD, ppts, 12M average",,"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation Contribution, YTD, ppts, 12M average"
"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Contribution to % YoY chg, ppts, 12M average",p,"China, RGDP, Expenditure, Domestic Demand, Gross Capital Formation, Contribution to % YoY chg, ppts, 12M average, LCU"
"China, RGDP, Expenditure, Net Exports of Goods and Services Contribution, %, 12M average",,"China, RGDP, Expenditure, Net Exports of Goods and Services Contribution, %, 12M average"
"China, RGDP, Expenditure, Net Exports of Goods and Services Contribution, YTD, %, 12M average",,"China, RGDP, Expenditure, Net Exports of Goods and Services Contribution, YTD, %, 12M average"
"China, RGDP, Expenditure, Net Exports of Goods and Services Contribution, YTD, ppts, 12M average",,"China, RGDP, Expenditure, Net Exports of Goods and Services Contribution, YTD, ppts, 12M average"
"China, RGDP, Expenditure, Net Exports of Goods and Services, Contribution to % YoY chg, ppts, 12M average",p,"China, RGDP, Expenditure, Net Exports of Goods and Services, Contribution to % YoY chg, ppts, 12M average, LCU"
"China, NGDP, Activity, SA, CNY bn, 12M average",b,"China, NGDP, Activity, LCU, SA, 12M average"
"China, NGDP, Activity, Secondary, Construction, SA, CNY bn, 12M average",b,"China, NGDP, Activity, Secondary, Construction, LCU, SA, 12M average"
"China, NGDP, Activity, Tertiary, Accommodation and food services, SA, CNY bn, 12M average",b,"China, NGDP, Activity, Tertiary, Accommodation and food services, LCU, SA, 12M average"
"China, NGDP, Activity, Tertiary, Wholesale and retail trade, SA, CNY bn, 12M average",b,"China, NGDP, Activity, Tertiary, Wholesale and retail trade, LCU, SA, 12M average"
"China, NGDP, Activity, Secondary, Industry, Manufacturing, SA, CNY bn, 12M average",b,"China, NGDP, Activity, Secondary, Industry, Manufacturing, LCU, SA, 12M average"
"China, NGDP, Activity, Tertiary, SA, CNY bn, 12M average",b,"China, NGDP, Activity, Tertiary, LCU, SA, 12M average"
"China, NGDP, Activity, Secondary, SA, CNY bn, 12M average",b,"China, NGDP, Activity, Secondary, LCU, SA, 12M average"
"China, RGDP, Activity, SA, CNY bn, 12M average",b,"China, RGDP, Activity, LCU, SA, 12M average"
"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Food and tobacco, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Food and tobacco, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Food and tobacco, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Food and tobacco, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Housing, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Housing, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Housing, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Housing, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Medical, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Medical, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Medical, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Medical, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Miscellaneous, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Miscellaneous, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Miscellaneous, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Miscellaneous, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Transport and communication, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Transport and communication, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Transport and communication, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Transport and communication, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Business, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Income, Business, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Income, Business, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Business, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Disposable, Median, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Income, Disposable, Median, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Income, Disposable, Median, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Disposable, Median, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Disposable, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Income, Disposable, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Income, Disposable, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Disposable, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Property, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Income, Property, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Income, Property, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Property, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Transfer, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Income, Transfer, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Income, Transfer, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Transfer, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Wages, YTD, % YoY, 12M average",p,"China, Household survey, National, Per capita, Income, Wages, YTD, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Income, Wages, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Wages, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Housing, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Housing, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Housing, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Housing, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Medical, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Medical, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Medical, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Medical, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Expenditure, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Expenditure, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Business, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Income, Business, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Income, Business, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Business, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Disposable, Median, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Income, Disposable, Median, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Income, Disposable, Median, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Disposable, Median, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Disposable, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Income, Disposable, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Income, Disposable, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Disposable, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Property, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Income, Property, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Income, Property, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Property, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Transfer, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Income, Transfer, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Income, Transfer, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Transfer, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Wages, YTD, % YoY, 12M average",p,"China, Household survey, Rural, Per capita, Income, Wages, YTD, % YoY, 12M average, LCU"
"China, Household survey, Rural, Per capita, Income, Wages, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Wages, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Housing, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Housing, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Housing, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Housing, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Medical, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Medical, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Medical, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Medical, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Expenditure, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Expenditure, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Business, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Income, Business, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Income, Business, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Business, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Disposable, Median, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Income, Disposable, Median, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Income, Disposable, Median, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Disposable, Median, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Disposable, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Income, Disposable, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Income, Disposable, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Disposable, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Property, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Income, Property, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Income, Property, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Property, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Transfer, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Income, Transfer, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Income, Transfer, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Transfer, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Wages, YTD, % YoY, 12M average",p,"China, Household survey, Urban, Per capita, Income, Wages, YTD, % YoY, 12M average, LCU"
"China, Household survey, Urban, Per capita, Income, Wages, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Wages, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Services, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Services, YTD, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Goods, YTD, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Goods, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Services, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Services, YTD, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Goods, YTD, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Goods, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Services, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Services, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Goods, YTD, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Goods, YTD, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Food and tobacco, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Food and tobacco, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Housing, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Housing, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Medical, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Medical, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Miscellaneous, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Miscellaneous, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Transport and communication, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Transport and communication, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Business, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Business, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Disposable, Median, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Disposable, Median, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Disposable, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Disposable, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Property, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Property, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Transfer, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Transfer, LCU, 12M average"
"China, Household survey, National, Per capita, Income, Wages, CNY, 12M average",,"China, Household survey, National, Per capita, Income, Wages, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Clothing and footwear, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Education, culture and recreation, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Food and tobacco, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Household equipment, furnishings and services, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Housing, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Housing, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Medical, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Medical, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Miscellaneous, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Transport and communication, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Business, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Business, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Disposable, Median, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Disposable, Median, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Disposable, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Disposable, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Property, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Property, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Transfer, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Transfer, LCU, 12M average"
"China, Household survey, Rural, Per capita, Income, Wages, CNY, 12M average",,"China, Household survey, Rural, Per capita, Income, Wages, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Clothing and footwear, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Education, culture and recreation, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Food and tobacco, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Household equipment, furnishings and services, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Housing, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Housing, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Medical, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Medical, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Miscellaneous, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Transport and communication, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Business, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Business, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Disposable, Median, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Disposable, Median, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Disposable, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Disposable, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Property, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Property, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Transfer, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Transfer, LCU, 12M average"
"China, Household survey, Urban, Per capita, Income, Wages, CNY, 12M average",,"China, Household survey, Urban, Per capita, Income, Wages, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Services, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Services, LCU, 12M average"
"China, Household survey, Rural, Per capita, Expenditure, Goods, CNY, 12M average",,"China, Household survey, Rural, Per capita, Expenditure, Goods, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Services, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Services, LCU, 12M average"
"China, Household survey, Urban, Per capita, Expenditure, Goods, CNY, 12M average",,"China, Household survey, Urban, Per capita, Expenditure, Goods, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Services, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Services, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Goods, CNY, 12M average",,"China, Household survey, National, Per capita, Expenditure, Goods, LCU, 12M average"
"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Clothing and footwear, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Education, culture and recreation, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Food and tobacco, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Food and tobacco, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Household equipment, furnishings and services, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Housing, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Housing, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Medical, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Medical, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Miscellaneous, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Miscellaneous, % YoY, 12M average, LCU"
"China, Household survey, National, Per capita, Expenditure, Transport and communication, % YoY, 12M average",p,"China, Household survey, National, Per capita, Expenditure, Transport and communication, % YoY, 12M average, LCU"
